Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2019-06-29;0;968;18,3;28,5;24,6;20;69;53;8,6;2;
2019-06-30;0;967,6;18,5;28,6;24,4;20,6;70,1;54;8,4;2,1;
2019-07-01;0;967,5;17,1;30,6;24,8;18,7;63,6;43;8,5;2;
2019-07-02;0;966,2;16,8;31,4;24,9;21,3;63,6;34;9,5;1,3;
2019-07-03;0;966,4;17,1;30,5;23,5;17,4;68,5;44;5,7;1;
2019-07-04;,2;966,9;18,8;32,7;25,3;21,3;70,4;36;6,3;1,1;
2019-07-05;0;968,4;17,9;33;25,2;19,1;67,1;33;5,3;1;
2019-07-06;0;968,4;17,8;32,5;24,5;18,2;68,8;37;5,4;1;
2019-07-07;0;968,3;17,3;33,3;25,8;20,7;63,2;30;7,8;1,3;
2019-07-08;0;970,7;16,4;27,8;24,4;19;61,8;47;10,1;1,9;
2019-07-09;0;970,6;17,2;29,9;24,4;20,9;65;45;9,9;2,7;
2019-07-10;0;969,7;17,8;29,7;24,2;19,4;68,3;47;8,2;2,1;
2019-07-11;,2;968,1;19,3;29,6;24,5;21;74,1;49;8,3;1,7;
2019-07-12;1,8;967,8;18,4;30,3;25;21,3;68;44;7,7;1,8;
2019-07-13;0;968,4;14,6;32,2;25,1;17,4;57;26;6,9;1,8;
2019-07-14;0;967,7;16,7;32;25,5;20,8;59,5;36;8;2;
2019-07-15;0;967,4;17,1;31,3;25,1;21,1;62,7;37;8,7;2,2;
2019-07-16;0;968;13,5;32,2;24,6;18,3;52,4;28;7,5;1,7;
2019-07-17;0;968,7;12,2;33,7;24,4;16,3;52,5;15;9,4;1,6;
2019-07-18;0;970,4;13,1;31,6;25,2;19,8;49,5;15;11,6;2,5;
2019-07-19;0;970,6;16,9;29,7;24,3;20,6;64,4;46;12,3;3,7;
2019-07-20;0;970,2;16,6;27,9;23,4;20,9;65,9;51;11,6;3,2;
2019-07-21;0;969,4;17;28,1;23,9;20,5;66;52;9,2;2,4;
2019-07-22;0;969,2;15,2;29,6;24;20;58,7;40;11,6;3,4;
2019-07-23;0;969,3;16,7;28,6;24,4;21,2;63,2;47;9,4;2,6;
2019-07-24;0;968,8;17,2;30,4;24,9;20,2;63,9;44;8,8;2,4;
2019-07-25;0;968,9;15,4;30,5;24,9;22;56,7;35;10,8;2,9;
2019-07-26;0;970,3;15,9;29,9;24,1;20,7;60,9;42;10,4;2,6;
2019-07-27;0;970,6;15,2;30,5;24,9;21;56,4;38;9,4;2,4;
2019-07-28;0;969,4;16,6;30,3;25,2;22;60;40;10,5;2,5;
2019-07-29;0;969,2;14,3;30,7;24,5;21,3;54,9;30;10,9;2,9;
2019-07-30;0;969,3;14,9;31,7;24,3;19,6;57,8;33;9,6;2,5;
2019-07-31;0;968,8;16,8;32,1;25,2;19,8;61,8;33;10,2;2,1;
2019-08-01;0;967,6;13,9;33,6;25,8;17,7;52,2;24;10,1;2,3;
2019-08-02;0;968,8;16,5;30,5;25,3;21;59,3;42;9,2;2,2;
2019-08-03;0;968,8;13,4;33,2;25,6;18,9;49,5;26;8,9;2,6;
2019-08-04;0;969,7;13,8;32,9;25,2;17,3;53,5;23;9,6;2,2;
2019-08-05;0;971,2;15,4;30,3;24,9;20,1;57,2;35;10,5;3,2;
2019-08-06;0;972,1;14;32,4;25,2;18,9;52,5;26;11,7;3,3;
2019-08-07;0;971,6;13,4;33;25,2;17,5;51,9;25;10,8;2,4;
2019-08-08;0;971,5;16,3;30,3;24,3;20,4;61,5;42;10,9;2,9;
2019-08-09;0;971,2;12,2;32,4;25,2;18,5;48;22;12,3;2,7;
2019-08-10;0;970,7;12,6;33,8;25,5;16,4;48,5;21;10,4;2,1;
2019-08-11;0;970,3;13,1;34,4;26,6;18;46,7;21;11,2;2,5;
2019-08-12;0;968,9;15,8;32,9;26,3;21,4;54,4;32;11,6;2,8;
2019-08-13;0;969;13,6;32,6;25,7;20,7;49,9;28;9,5;2,8;
2019-08-14;0;969,4;15,2;33,3;26;19,9;54;28;9,3;2,1;
2019-08-15;0;971;16,1;31,3;25,4;21,5;58,1;34;10,8;3;
2019-08-16;0;970,5;14,9;31,5;24,4;20,1;57,1;34;12;3,3;
2019-08-17;0;969,4;16,4;30,7;24,8;20,6;61,2;36;10,2;2,8;
2019-08-18;0;969,1;14,5;32,2;25,5;18,4;53,4;30;9,2;1,9;
2019-08-19;0;968,7;14,1;34,6;26,1;17,9;52,6;23;9,1;1,9;
2019-08-20;0;969;13,6;36;27,2;18,8;48,2;16;10,9;2,1;
2019-08-21;0;969,5;12,7;34,8;26,5;17,9;47,1;20;11,4;1,9;
2019-08-22;0;968,9;11,8;34,4;27;21,4;41,4;20;14,8;2,9;
2019-08-23;0;970,1;14,1;32,6;26;20,8;49,6;28;12,2;3;
2019-08-24;0;970,1;10;34,2;26,6;17,6;37,3;19;9,3;2,2;
2019-08-25;0;970,7;13,4;32,5;26,5;20,1;45,7;29;9,3;2,3;
2019-08-26;0;970;13,7;33,3;26,1;20,9;48,8;25;10,1;2,9;
2019-08-27;0;970,5;15,3;30,9;24,9;21,8;56,2;37;11,3;3;
2019-08-28;0;969,8;12,6;33,1;25,3;20;47,8;25;13,3;2,9;
2019-08-29;0;968,8;12,5;32,5;25,5;19,6;47,2;24;12,5;3,1;
2019-08-30;0;968,7;12,3;34,2;26,8;19,1;44,6;19;10,7;2,2;
2019-08-31;0;968,9;14,4;32,3;26,1;22,3;50,3;31;9,7;2,2;
2019-09-01;0;967,1;12;34,8;26,8;18,4;42,8;22;8,9;1,7;
2019-09-02;0;966,5;14,5;35,1;27,6;20,4;47,7;25;6,8;1,6;
2019-09-03;0;967,7;15,7;33,1;26,9;23,3;52;31;6,5;2;
2019-09-04;0;968,4;15;35,4;27,8;19,6;49,2;26;7,6;2;
2019-09-05;0;968,8;14,8;35,2;27,6;22,5;48,2;24;8,1;2,4;
2019-09-06;0;969,3;13,9;33,4;26,6;22,1;48,4;23;10,3;3;
2019-09-07;0;969,9;13,4;33;26,1;20,3;48;28;12;3,2;
2019-09-08;0;970,8;11,7;34;26,6;18,9;42,1;21;12,1;2,9;
2019-09-09;0;970;12,4;34,7;27,4;21,2;42,4;21;9,4;2,8;
2019-09-10;0;968,9;12,7;34,5;27,5;20,1;42,4;23;9,9;2,3;
2019-09-11;0;967,4;13,8;35,4;28,2;21,7;43,7;23;9,1;2,7;
2019-09-12;0;967;13,7;35,8;28,6;23,9;44;20;9,1;2,5;
2019-09-13;0;967,2;12,9;35,9;28,1;21,1;42,4;18;8,5;2;
2019-09-14;0;966,6;12,7;35,8;27,6;19,3;42,8;17;9,7;2,1;
2019-09-15;0;966,7;11;35,8;28;20,9;38,8;15;10,7;2,4;
2019-09-16;0;967,1;13,1;34,5;27,5;19,7;43,5;24;9,3;2,6;
2019-09-17;0;966,6;12,1;35,1;27,3;18,9;42;20;10,7;2,1;
2019-09-18;0;965,5;15,4;36,1;28,2;22,3;49,1;23;7,8;2,1;
2019-09-19;0;965,5;13,4;36,8;28,8;20;43,2;17;10,1;2,3;
2019-09-20;0;966,6;10,1;36,4;28,1;19,6;38,1;11;11,3;2,4;
2019-09-21;0;966,4;13,6;36,3;28,3;20;45,2;19;7,7;1,9;
2019-09-22;0;966,2;13,2;35,2;28,2;22,9;41,6;24;8,5;2;
2019-09-23;0;967,3;14;35,8;28,7;21,9;42,9;23;8,7;2,3;
2019-09-24;0;968,6;14,3;34,4;27,8;23,1;46,4;23;12,6;3,5;
2019-09-25;0;967,9;12,5;35,7;28;20,2;42,2;20;12;2,5;
2019-09-26;0;967,3;13,1;35,8;28,1;21,1;43,4;21;9,1;2;
2019-09-27;0;967,5;12,7;36,7;29,2;21,2;38,6;20;7,3;1,7;
2019-09-28;0;966,6;13,4;37,7;28,5;20,8;43,9;17;9,1;1,5;
2019-09-29;0;966;14,4;36,4;28,6;23,5;45,1;23;6,9;1,3;
2019-09-30;0;965;14,9;36,5;28,7;21,7;46,7;20;7,3;1,6;
2019-10-01;5,6;964,3;16,3;36,6;29;23,3;50,4;23;9,4;1,8;
2019-10-02;0;965,3;15,2;34,6;28,9;24,2;45,1;26;9,2;1,9;
2019-10-03;0;966,3;13,9;37,6;29,7;21,9;40,8;20;9;2,1;
2019-10-04;0;965,8;14,4;36,7;29,8;23,8;41,3;22;9,9;2,8;
2019-10-05;0;965,5;12,2;35,1;28,6;21,8;38,9;19;9,3;2,4;
2019-10-06;0;965,1;13,1;36,4;28,7;22,4;41,2;21;10,2;2,2;
2019-10-07;0;965,7;12,5;37;29,6;23,2;37,9;19;8;1,9;
2019-10-08;0;965,5;12,7;35,6;29,1;22,5;39,4;21;8,8;2,1;
2019-10-09;0;965,4;11,1;37,2;28,8;21,1;37,6;14;10,8;2,1;
2019-10-10;0;965,5;13;36,9;29,5;23,1;39,8;18;10,7;2,8;
2019-10-11;0;966,3;14,3;34,8;28,9;23,7;43;25;10,3;3;
2019-10-12;0;966,3;14;35,6;28,9;23,1;43,5;22;11,1;3,1;
2019-10-13;0;965,6;12,7;35,4;28,3;21,1;40,5;23;10,8;2,8;
2019-10-14;0;965,6;12,7;36,6;28,9;20,5;39,6;20;10,3;2,4;
2019-10-15;0;965,8;13,8;37,4;29,9;21,7;40,2;19;8,5;1,8;
2019-10-16;0;966;13,3;36,5;29,3;22,7;40,6;18;10,8;2,4;
2019-10-17;0;966,7;12;36,3;28,9;22,1;38,6;17;14,5;2;
2019-10-18;0;966,5;12,6;36;29;22,4;38,8;21;8,1;2,2;
2019-10-19;0;965,3;16,7;37,2;28,8;24,5;52,2;22;11,7;2,5;
2019-10-20;15,2;964,2;18,6;35,6;27,3;22,4;62,8;29;11,1;1,4;
2019-10-21;0;964,2;18,3;34,2;27,8;24;58,5;31;6,5;1,2;
2019-10-22;0;964,3;16,4;35,8;28,2;23,4;52;24;6,9;1,6;
2019-10-23;0;964,6;15,3;36,1;28,2;23,1;48,6;22;7,1;1,2;
2019-10-24;0;964,5;14,1;37,7;29,1;23,3;44,8;16;8,6;1,4;
2019-10-25;0;964,8;11;38;30,1;22;34,5;13;9,3;2,2;
2019-10-26;0;966,1;13,1;37,2;30,3;23,6;36,9;19;7,8;1,9;
2019-10-27;0;966,3;13,4;38;30,9;25,2;38;14;9,1;2,2;
2019-10-28;0;965,2;10,8;37,7;30,2;23;34,2;13;11,7;2,4;
2019-10-29;0;964,4;11,2;36,4;28,7;20,6;37,2;16;9,3;2,3;
2019-10-30;0;964,7;9,5;36,4;28,4;20,8;33,8;14;8,6;1,9;
2019-10-31;0;965,4;10,4;36,8;28,7;20,1;34,3;18;8,9;1,7;
2019-11-01;0;965,1;11,9;37,6;29,5;21;38,1;16;7,9;1,7;
2019-11-02;0;963,8;11,1;37,5;30,2;22,7;33,4;16;10,4;2,2;
2019-11-03;0;963,8;13,2;37,5;30,3;24,6;37,5;16;14,2;2;
2019-11-04;1,2;964,7;16,8;36,4;28,8;23,5;52,6;24;7,7;1,6;
2019-11-05;0;964,8;13;38,1;29,6;22,3;41,8;14;7,5;1,5;
2019-11-06;0;964,5;10,9;38,1;29;20,4;36,1;14;8,1;1,6;
2019-11-07;0;963,1;13,1;37,2;29,7;21,7;40,6;16;9,1;1,8;
2019-11-08;0;962,5;12,1;38;30,4;22,9;36,2;14;9,4;2,1;
2019-11-09;0;963,8;13,2;37,3;30,6;25,2;37,3;19;8,3;1,9;
2019-11-10;0;964,3;12,5;37,5;29,7;22,9;38,2;16;8,7;1,8;
2019-11-11;0;963,3;11,7;37,8;30,3;23,4;35,8;14;9,6;1,8;
2019-11-12;0;962,8;10,1;38,2;29,5;21,1;33,6;13;10,2;1,7;
2019-11-13;0;963,8;11;37,3;29,6;22,4;35,1;14;10,2;2,3;
2019-11-14;0;964,1;11,6;36,9;29,9;21,8;34,7;18;6,9;1,7;
2019-11-15;0;963,2;12,4;38,1;30,8;22,7;36;17;7,8;1,5;
2019-11-16;0;961,4;14,5;37,6;29,9;22,6;42,1;20;7,8;1,6;
2019-11-17;0;962,2;16;37;29,4;24,3;47,3;25;10;2,1;
2019-11-18;0;964,1;16,3;37,4;29,7;24,3;46,8;22;7,9;1,7;
2019-11-19;,4;964,8;16,3;35;29,1;24,8;48,3;26;8,6;1,9;
2019-11-20;0;964;13,9;36,8;29,3;23,8;42,8;20;8,6;1,9;
2019-11-21;0;963,9;12,1;36,2;29,4;23,1;36,8;19;9,8;2,1;
2019-11-22;0;964,1;13,5;36,3;29,2;23,9;41;21;6,5;1,3;
2019-11-23;0;964,7;14,2;37,8;29,4;23,8;42,2;19;6,1;1,3;
2019-11-24;0;963,5;15,8;37,8;29,5;24;45,4;25;9,3;1,5;
2019-11-25;0;963,8;17,4;36,6;29,2;23,4;50,6;30;6,5;1,4;
2019-11-26;29;964,9;20,2;31,8;26,1;21,7;72;46;12;1,3;
2019-11-27;8,4;964,6;20,1;33,9;26,4;22;71,3;35;5,9;1,2;
2019-11-28;0;964;18;35,9;28,5;24,4;56;26;8,4;1,3;
2019-11-29;,2;964;16,1;36,3;28,6;23;51,3;19;6,4;1,2;
2019-11-30;0;964,8;14,2;37,3;28,2;21,7;48,3;13;8,8;1,4;
2019-12-01;0;965,7;13,1;37,1;28,3;21;43,8;16;6,7;1,5;
2019-12-02;0;964,8;15,7;37,4;29;21,9;48;18;6,4;1,3;
2019-12-03;0;963,4;15,5;37,9;29,1;22,4;47,3;19;10,6;1,4;
2019-12-04;0;964,3;14,3;36,9;29,5;24;44;18;9;1,9;
2019-12-05;,6;965,7;14,7;35,3;28,2;21,3;49;19;8,4;1,6;
2019-12-06;0;965,2;13,4;36,7;27,8;20,3;45,1;18;9,7;1,3;
2019-12-07;0;963,9;12,7;37,8;28,2;19,8;43,3;14;7,2;1,3;
2019-12-08;0;964,2;16;35,1;27,9;22,5;49,9;30;11,7;1,5;
2019-12-09;67,4;965,4;18,3;33,3;26,1;19,6;66,2;29;8,8;1,2;
2019-12-10;0;965,3;17,6;33;26,9;23,3;59,5;30;7,9;1,2;
2019-12-11;0;964;17,2;34,8;27,1;21,3;58;27;9,3;1;
2019-12-12;3,2;962,8;17,5;35,8;28;22,9;56,5;26;6,1;1,1;
2019-12-13;2,8;963,4;16,2;35,7;28,7;22,9;51,1;22;8,2;1,6;
2019-12-14;0;964,5;15,6;34,5;28,5;23,4;48,1;25;11,7;1,8;
2019-12-15;0;964,8;15,9;34,5;28,6;22,9;47,7;28;9,7;2,2;
2019-12-16;0;964,5;16,5;35,5;28,8;23,2;49,2;24;7,3;1,7;
2019-12-17;0;964,2;17,3;34,5;28,4;24,9;52,8;31;7,5;1,6;
2019-12-18;,4;964,6;17,2;35,3;28;23;56,1;24;11,9;1,3;
2019-12-19;0;964,9;15,9;35,3;28,5;23,9;48,9;25;7,8;1,5;
2019-12-20;0;965;15,2;35,6;29,1;21,7;45,4;26;10;2;
2019-12-21;0;964,7;14,7;36;29,2;22,3;43,8;21;8,8;2;
2019-12-22;0;964,6;13,6;36,4;29,2;22,7;41;19;8,7;1,8;
2019-12-23;0;964,5;15;36,7;29,3;21,1;44,3;24;8,2;1,5;
2019-12-24;0;964,2;15,6;36,6;30;23,3;44,6;25;7,9;1,6;
2019-12-25;0;963,4;15,6;37,7;30,7;23,7;43,4;23;8,4;2;
2019-12-26;0;964,2;14,2;35,9;30,3;25,2;39,7;22;9,1;2;
2019-12-27;0;964,7;15;35,6;29,1;24,2;44,5;24;8,5;1,8;
2019-12-28;0;964,2;15,3;35,9;28,7;23,8;46,3;25;7;1,6;
2019-12-29;0;963;15,6;36,8;29,5;24;44,9;24;7,9;1,5;
2019-12-30;0;962,7;18,5;33,2;27,8;24;57,7;38;7,8;1,4;
2019-12-31;0;964;19,9;33,1;25,8;22,9;71,3;40;8,7;1,7;
2020-01-01;15,4;965,7;19,6;30;24,3;20,5;76,5;49;7,9;1;
2020-01-02;7;965;21,5;32,5;25,7;21,7;78,8;47;8,7;,9;
2020-01-03;,8;965,4;21,1;32,2;26,9;22,2;71,8;46;4,2;,7;
2020-01-04;0;965,9;20,3;32,4;26,3;24;70,6;38;12;,9;
2020-01-05;,4;965,4;20,5;32;27;23,3;69,6;44;5,6;1,1;
2020-01-06;1;965,1;20,8;31,2;26,1;23,2;73,3;48;6;,9;
2020-01-07;1,6;965,9;20,7;33,2;26,4;22,5;72,8;39;5,4;1,1;
2020-01-08;4,2;966;21,3;27,6;24,7;22,8;81,5;69;7,7;1,3;
2020-01-09;10,8;965,4;20,9;32,5;26,2;22,3;74,8;43;4,6;,8;
2020-01-10;1;966;20,9;32;25,7;22,5;76,2;48;7,7;1;
2020-01-11;12,8;965,4;20;32,1;26,3;21,7;70,5;37;9,2;1,4;
2020-01-12;0;965,7;18,9;33,8;27,1;22,4;64,5;32;6,2;1,3;
2020-01-13;0;965;18,7;34,5;27,7;22,4;60,5;29;6,1;1,2;
2020-01-14;0;964,5;19,7;34,8;27,6;22,2;64,3;36;5,4;1;
2020-01-15;0;965,1;19,8;32,3;26,9;22,8;67;41;6,9;1,2;
2020-01-16;,2;966,4;18,5;33,5;26,5;21,5;64,5;33;6,9;1,1;
2020-01-17;0;966,2;19,1;34,3;27,3;21,3;63,4;34;8,4;1,1;
2020-01-18;0;966,2;20,2;35,7;27,9;22,7;65,8;33;10;1,6;
2020-01-19;25,4;965,7;21;30,6;25,6;22,4;77,6;51;8,5;1,5;
2020-01-20;0;964,7;20,9;29,9;25,5;22,7;76,3;58;5,5;1;
2020-01-21;0;963,8;20,5;32,2;26,2;22,3;72,7;44;6,3;1,1;
2020-01-22;,4;964,3;20,7;30,9;26,1;23,2;73,3;50;4,4;1,1;
2020-01-23;0;964,6;21,4;29;25,8;23,7;76,9;61;7;,9;
2020-01-24;20,6;965,8;21,3;29,5;25;21,5;80,8;59;7,4;1,2;
2020-01-25;0;965,2;20,6;33,2;27,4;22,6;68,6;42;5,2;1,1;
2020-01-26;0;965;21,5;33,5;28,4;25,3;67,4;40;6,9;1,3;
2020-01-27;0;965,8;20,9;32,9;27,1;22,5;70,3;43;6,3;1,1;
2020-01-28;36;966,6;21,8;30,7;25,5;22,1;80,7;59;7,2;1,1;
2020-01-29;,4;965,9;20,4;34,3;26,9;22,4;70,4;39;7,2;1,2;
2020-01-30;0;966;18,1;33;27,3;22,8;58,3;38;7,2;1,5;
2020-01-31;0;966,7;20,2;31,8;25,8;21,4;72,1;50;5,1;1,1;
2020-02-01;4,2;967,2;20,9;33,3;26,4;22,1;73,5;42;7,7;1;
2020-02-02;0;966,8;20,7;32,3;26,1;22,7;73,1;50;6,6;1,3;
2020-02-03;3;967,2;22,3;29,9;24,9;22,9;85,7;63;7,6;1,1;
2020-02-04;8,8;966,6;21,6;32,6;26,2;23;78;44;6,4;1;
2020-02-05;28,8;966,5;21,1;31;25,5;20,5;78,3;49;8;1,1;
2020-02-06;13;966,4;22,1;31,5;25,6;21,9;81,4;56;4,6;,9;
2020-02-07;10,2;964,8;22,5;31,4;25,4;21,9;84,3;61;7,5;,8;
2020-02-08;13,4;965,7;21,7;30,9;25,2;20,4;81,4;62;10,9;1;
2020-02-09;0;966,9;21,9;32,5;26,7;23,1;76,1;54;6,8;1;
2020-02-10;0;967,4;22,3;33,5;26,6;22,2;77,9;59;6,9;1,2;
2020-02-11;0;965,9;22,1;33,2;27,3;24,1;74,3;54;7,9;1,4;
2020-02-12;0;965,1;20,8;32,9;26,3;21,7;72,7;56;7,3;1,1;
2020-02-13;0;965,2;20,9;32,4;25,5;22,6;76;64;11;1,5;
2020-02-14;50;965,9;21,7;32;null;21,8;79,7;63;6,3;1,3;
2020-02-15;null;null;null;null;null;null;null;73;5,1;null;
2020-02-16;null;null;null;32,2;null;22,6;74,2;64;5,3;null;
2020-02-17;0;965,3;20,9;30,3;25,3;22,2;76,9;70;7,6;1;
2020-02-18;2,8;965,4;21,7;29,2;null;22,7;80,5;74;5,2;1,1;
2020-02-19;null;null;null;null;null;null;null;63;6,4;null;
2020-02-20;null;null;null;null;null;null;null;65;5,1;null;
2020-02-21;null;null;null;null;null;null;75,2;70;2,8;null;
2020-02-22;null;null;null;30,5;null;23,9;76,1;70;6,3;null;
2020-02-23;null;null;null;null;null;null;78,3;74;3,7;null;
2020-02-24;null;null;null;30;null;23,7;76,9;70;4,7;null;
2020-02-25;null;null;null;31,4;null;24,4;75,8;67;5,8;null;
2020-02-26;0;964,1;22,6;32;27,5;23,7;75;64;5;1,2;
2020-02-27;0;965,3;22,6;31,7;27,3;23,6;76;68;6,5;1;
2020-02-28;,4;966,3;23,2;32,3;27,7;25,9;77;67;8,4;1,3;
2020-02-29;9,4;966,7;22,8;30,8;27;24,4;77,7;68;8,8;1,1;
2020-03-01;5,8;966,4;22,3;31,3;26,7;23,1;76,9;66;8,8;1,2;
2020-03-02;,4;965,8;22,5;30,8;27,1;24,8;75,8;66;5,1;1,1;
2020-03-03;3;965,9;22,4;31;26,9;24,8;76,9;66;6,6;,9;
2020-03-04;,4;967,1;22,3;27,3;25,7;25,4;81,1;77;7,8;,9;
2020-03-05;22;967,6;21,6;30,3;25,9;23,2;77,8;64;7,8;,9;
2020-03-06;0;965,9;22,2;31,6;27;23,6;75,3;61;4,4;,8;
2020-03-07;1,2;965,6;22;27,5;25,6;24,4;80,6;75;3,9;,9;
2020-03-08;10,4;964,9;22,8;31,3;27,1;24;77,5;66;4,6;1;
2020-03-09;,4;965,2;22,7;31,9;27,5;24,4;75,7;62;5,7;1,1;
2020-03-10;,6;965,7;22,5;31,6;27,1;24,4;75,9;63;4,3;1;
2020-03-11;0;964,8;22,4;31,4;27,2;24,5;75,5;64;8,2;1;
2020-03-12;21,6;964,6;22,3;29,6;26,3;24,1;78,5;68;7,4;1;
2020-03-13;54;965,8;22,1;31;26,9;23,4;76;60;10,5;1,2;
2020-03-14;,2;965,8;22,3;31,4;27,4;24,8;74,2;62;7,8;1,4;
2020-03-15;,4;965,4;22,4;31,4;27,3;25;75,1;62;7,2;1,2;
2020-03-16;21;966,6;21,9;31,2;26;23,9;78,4;62;9,1;,9;
2020-03-17;36;966,8;21,9;32,5;26,4;22,9;77,1;60;5,2;1;
2020-03-18;29,6;966,2;22,3;29,9;25,9;23,8;80,6;68;5,8;,9;
2020-03-19;3,8;965,1;22;26,2;24,9;23,1;84,1;79;8,7;,9;
2020-03-20;11,8;965;21,9;31,7;26,2;23;77,9;62;9,1;,9;
2020-03-21;,6;965,8;22,1;32,1;27;23,3;75,7;56;8,6;1,1;
2020-03-22;,2;967;22,1;30,5;25,9;23,3;79,6;65;3,9;,7;
2020-03-23;,2;967;22,3;32;26,1;22,9;79,7;61;5,7;,8;
2020-03-24;15,2;966,1;22,3;31,3;26,3;24;78,9;61;5,1;1;
2020-03-25;,8;965,7;21,6;29,3;25,3;23,6;79,9;71;6,2;1,3;
2020-03-26;84,6;965,3;21,9;31,6;25,7;22,5;80;61;6,6;1,2;
2020-03-27;10,8;964,1;21,8;32;26,8;22,9;74,8;56;7,4;1,5;
2020-03-28;,2;965,4;21,4;30,9;26,8;22,1;73,1;57;9,1;1,5;
2020-03-29;,2;965,7;21,2;32,2;27,2;22,6;70,6;52;7,6;1,2;
2020-03-30;0;964,6;21,1;30,8;26,5;23,4;72,4;62;8,2;1,7;
2020-03-31;1,2;964,1;21,6;31,4;26,7;23,5;74,1;59;8,5;1,7;
2020-04-01;2,8;965;21,3;32;27,1;22,8;71,5;53;8;1,6;
2020-04-02;,2;966,4;22;32;27,4;24,7;72,9;58;7,8;1,1;
2020-04-03;23,6;965,7;22,2;32,3;26,8;23,4;76,3;59;4,3;1;
2020-04-04;0;965;22,4;32,1;27;23,4;76,4;61;5,4;,9;
2020-04-05;0;966;22,5;32,4;27,2;24,5;76;60;12,2;1,3;
2020-04-06;4,2;966,9;21,8;31,2;26,5;22,5;76;60;13,8;1,1;
2020-04-07;0;966,2;21,4;32,4;26,8;23,5;73,1;52;6,4;1,1;
2020-04-08;0;964,8;21,2;33,7;27,1;22;71,4;49;6,1;1,1;
2020-04-09;41,8;965,2;21,8;31,4;26,3;22,2;76,7;58;10,2;1;
2020-04-10;,6;965,5;21,9;32,4;26,8;22,9;75,3;57;5,6;1;
2020-04-11;0;966;21,9;32,1;26,6;23,2;75,8;56;5,1;,9;
2020-04-12;0;965,9;21,6;32,6;26,5;22,4;75,5;54;5,9;1,1;
2020-04-13;,2;965,2;21,7;31,3;26;22,2;77,5;62;6,1;,9;
2020-04-14;14,2;964,6;21,6;30,9;25,5;21,6;79,5;63;6,4;1,1;
2020-04-15;,2;966;21,6;31,7;25,8;22;78,3;59;4,4;,9;
2020-04-16;0;967,3;21,2;32,5;25,7;22,4;77,2;55;7,4;1,1;
2020-04-17;0;967,6;21,4;32,2;26;23;76,6;57;12,3;1,1;
2020-04-18;17,2;967,8;21,7;29,6;25,3;21,8;81,2;70;6,1;,9;
2020-04-19;1,4;967,2;21,6;32,1;25,9;22;78;56;6,4;1,1;
2020-04-20;1,8;966,6;21,7;31,6;26,1;22,7;77,7;59;6,2;1,2;
2020-04-21;0;966,4;20;30,2;26;22,6;70,3;55;6,5;1,5;
2020-04-22;0;966,1;19,9;31;25,3;20,9;73,2;52;6,6;1,2;
2020-04-23;8,6;966;21,4;30,9;25,5;22,3;78,4;61;6,7;1;
2020-04-24;6;966,1;21,8;31,2;25,2;23;81,9;65;11,1;1,2;
2020-04-25;28,8;967;20,9;30,3;24,9;22;78,7;60;7,5;1,3;
2020-04-26;,8;966,8;20,6;31,2;25,3;21,5;75,6;59;7,8;1,5;
2020-04-27;0;967,4;20,8;31,4;26,2;23,3;72,8;57;9,8;1,5;
2020-04-28;0;967,6;20,8;30,6;25,5;22,2;75,5;61;7,8;1,6;
2020-04-29;,4;968;19,4;30,5;25,4;22,6;70,3;54;8,9;2;
2020-04-30;,2;967,5;20,1;31,5;26,4;22,1;69;53;6,6;1,6;
2020-05-01;0;968,7;20,8;28,8;25,5;23,5;75,5;69;6,2;1,3;
2020-05-02;,2;967,9;20,7;32,3;25,6;20,2;76;53;6,7;1,1;
2020-05-03;0;966,4;20,2;32,7;25,5;20,2;74;51;6,3;1,1;
2020-05-04;0;965,7;20;31,6;26;21,2;70,7;50;7,8;1,6;
2020-05-05;0;965,9;20;31;26,1;22,5;69,8;56;9;2,1;
2020-05-06;,2;966,6;20,4;31,3;26;20,7;72,5;53;7,7;1,6;
2020-05-07;0;966,2;19,8;31,8;25,6;20,5;72;47;6,2;1,1;
2020-05-08;0;967,5;19,8;31,3;25,2;20,1;73,4;53;6,9;1,2;
2020-05-09;0;968,3;19,2;30,9;25,3;19,8;69,5;52;8,4;1,8;
2020-05-10;0;968,7;18,3;30,7;25,4;20,6;66;43;7,2;1,9;
2020-05-11;0;968;19,2;30,7;25,1;20;70,7;51;7,3;1,5;
2020-05-12;0;967,1;19,6;30,6;25,5;22,2;70,4;56;8,3;1,8;
2020-05-13;7,4;966,6;20,9;30,5;25,8;22,8;75,4;57;7,1;1,2;
2020-05-14;0;966,6;20,7;31,8;26,1;22,4;72,8;53;7,4;1,4;
2020-05-15;0;967,1;20,1;31,6;26,5;23,2;68,4;50;7,6;1,5;
